Date,AEM,AI,AMD,ARBE,ASML,CHYM,GOOGL,INGM,IONQ,MRVL,MSFT,MU,NVDA,PLUG,RDDT,RGTI,SMR,VERU
2006-04-12,24.41,0.0,35.42,0.0,18.91,0.0,10.17,0.0,0.0,24.1,19.1,14.96,0.47,57.9,0.0,0.0,0.0,1.24
2006-04-13,25.03,0.0,31.8,0.0,19.29,0.0,10.0,0.0,0.0,24.54,19.01,14.69,0.45,57.9,0.0,0.0,0.0,1.27
2006-04-17,25.81,0.0,30.6,0.0,19.11,0.0,10.12,0.0,0.0,24.22,18.84,14.77,0.45,61.4,0.0,0.0,0.0,1.27
2006-04-18,26.24,0.0,31.23,0.0,19.66,0.0,10.06,0.0,0.0,25.21,19.11,15.66,0.44,62.0,0.0,0.0,0.0,1.27
2006-04-19,27.17,0.0,31.54,0.0,20.51,0.0,10.21,0.0,0.0,25.97,18.98,16.12,0.45,63.2,0.0,0.0,0.0,1.27
2006-04-20,25.76,0.0,31.38,0.0,20.34,0.0,10.32,0.0,0.0,26.01,18.98,16.41,0.45,61.2,0.0,0.0,0.0,1.27
2006-04-21,26.65,0.0,31.73,0.0,20.39,0.0,10.87,0.0,0.0,24.56,19.06,16.02,0.43,61.7,0.0,0.0,0.0,1.27
2006-04-24,26.9,0.0,32.81,0.0,20.51,0.0,10.96,0.0,0.0,24.1,19.03,16.02,0.44,64.3,0.0,0.0,0.0,1.27
2006-04-25,27.22,0.0,33.41,0.0,20.38,0.0,10.63,0.0,0.0,23.85,19.03,16.09,0.44,62.7,0.0,0.0,0.0,1.27
2006-04-26,27.78,0.0,32.8,0.0,20.21,0.0,10.6,0.0,0.0,23.61,19.03,16.41,0.44,61.3,0.0,0.0,0.0,1.25
2006-04-27,25.77,0.0,32.8,0.0,19.97,0.0,10.45,0.0,0.0,23.97,19.13,16.99,0.45,59.2,0.0,0.0,0.0,1.27
2006-04-28,28.22,0.0,32.35,0.0,19.97,0.0,10.4,0.0,0.0,24.35,16.96,16.57,0.45,60.0,0.0,0.0,0.0,1.27
2006-05-01,28.26,0.0,31.79,0.0,19.86,0.0,9.92,0.0,0.0,23.79,17.05,16.35,0.47,60.8,0.0,0.0,0.0,1.28
2006-05-02,28.9,0.0,32.62,0.0,20.35,0.0,9.82,0.0,0.0,23.4,16.86,16.36,0.47,60.7,0.0,0.0,0.0,1.29
2006-05-03,28.3,0.0,33.27,0.0,20.22,0.0,9.81,0.0,0.0,23.78,16.27,16.34,0.47,60.0,0.0,0.0,0.0,1.27
2006-05-04,28.61,0.0,33.95,0.0,20.75,0.0,9.82,0.0,0.0,24.33,16.46,16.56,0.47,60.7,0.0,0.0,0.0,1.27
2006-05-05,29.23,0.0,34.43,0.0,21.14,0.0,9.81,0.0,0.0,24.7,16.71,16.65,0.48,61.2,0.0,0.0,0.0,1.27
2006-05-08,29.23,0.0,33.95,0.0,21.16,0.0,9.82,0.0,0.0,24.36,16.66,16.84,0.48,63.1,0.0,0.0,0.0,1.3
2006-05-09,30.91,0.0,34.16,0.0,20.75,0.0,10.17,0.0,0.0,24.2,16.58,16.85,0.46,62.1,0.0,0.0,0.0,1.27
2006-05-10,30.96,0.0,32.83,0.0,20.31,0.0,10.02,0.0,0.0,23.89,16.69,16.22,0.45,60.7,0.0,0.0,0.0,1.27
2006-05-11,30.17,0.0,31.49,0.0,19.71,0.0,9.63,0.0,0.0,23.21,16.3,15.73,0.44,58.6,0.0,0.0,0.0,1.27
2006-05-12,28.85,0.0,31.66,0.0,19.01,0.0,9.31,0.0,0.0,23.35,16.27,15.44,0.4,54.5,0.0,0.0,0.0,1.28
2006-05-15,26.81,0.0,31.12,0.0,18.61,0.0,9.36,0.0,0.0,22.21,16.32,15.46,0.41,53.8,0.0,0.0,0.0,1.31
2006-05-16,26.92,0.0,30.81,0.0,18.52,0.0,9.24,0.0,0.0,21.44,16.22,15.6,0.4,53.0,0.0,0.0,0.0,1.27
2006-05-17,25.34,0.0,30.77,0.0,18.04,0.0,9.32,0.0,0.0,21.48,16.02,15.27,0.38,52.6,0.0,0.0,0.0,1.27
2006-05-18,25.33,0.0,31.35,0.0,17.84,0.0,9.23,0.0,0.0,21.2,16.09,15.0,0.36,52.0,0.0,0.0,0.0,1.26
2006-05-19,25.17,0.0,34.95,0.0,18.08,0.0,9.2,0.0,0.0,23.98,15.9,15.4,0.37,52.7,0.0,0.0,0.0,1.26
2006-05-22,24.79,0.0,33.18,0.0,17.66,0.0,9.23,0.0,0.0,22.61,16.13,15.2,0.37,52.3,0.0,0.0,0.0,1.26
2006-05-23,25.4,0.0,31.79,0.0,18.6,0.0,9.34,0.0,0.0,22.25,16.06,14.88,0.36,50.9,0.0,0.0,0.0,1.26
2006-05-24,24.03,0.0,31.18,0.0,19.0,0.0,9.48,0.0,0.0,21.86,16.56,15.1,0.37,52.2,0.0,0.0,0.0,1.26
2006-05-25,25.41,0.0,30.97,0.0,19.2,0.0,9.53,0.0,0.0,21.15,16.73,15.79,0.37,53.4,0.0,0.0,0.0,1.31
2006-05-26,25.27,0.0,31.63,0.0,18.94,0.0,9.49,0.0,0.0,21.16,16.72,15.99,0.37,54.7,0.0,0.0,0.0,1.27
2006-05-30,25.07,0.0,30.48,0.0,19.0,0.0,9.25,0.0,0.0,19.96,16.32,15.69,0.35,50.6,0.0,0.0,0.0,1.27
2006-05-31,25.54,0.0,30.89,0.0,19.21,0.0,9.25,0.0,0.0,20.33,15.96,16.17,0.35,51.1,0.0,0.0,0.0,1.27
2006-06-01,25.71,0.0,31.39,0.0,19.67,0.0,9.52,0.0,0.0,21.16,16.08,16.48,0.37,53.0,0.0,0.0,0.0,1.27
2006-06-02,26.55,0.0,30.1,0.0,19.81,0.0,9.44,0.0,0.0,21.4,16.04,16.08,0.36,52.3,0.0,0.0,0.0,1.36
2006-06-05,25.12,0.0,29.06,0.0,19.22,0.0,9.31,0.0,0.0,21.02,15.86,15.66,0.35,51.3,0.0,0.0,0.0,1.33
2006-06-06,23.89,0.0,28.95,0.0,18.79,0.0,9.7,0.0,0.0,20.66,15.6,15.88,0.34,51.1,0.0,0.0,0.0,1.31
2006-06-07,22.64,0.0,28.0,0.0,18.82,0.0,9.61,0.0,0.0,20.37,15.53,15.45,0.33,50.2,0.0,0.0,0.0,1.38
2006-06-08,21.79,0.0,27.03,0.0,18.67,0.0,9.78,0.0,0.0,20.07,15.58,15.17,0.33,50.5,0.0,0.0,0.0,1.31
2006-06-09,21.92,0.0,26.75,0.0,18.27,0.0,9.62,0.0,0.0,20.26,15.45,15.17,0.33,50.4,0.0,0.0,0.0,1.31
2006-06-12,21.05,0.0,25.68,0.0,18.17,0.0,9.49,0.0,0.0,19.96,15.3,14.79,0.31,48.1,0.0,0.0,0.0,1.31
2006-06-13,19.92,0.0,24.39,0.0,18.09,0.0,9.62,0.0,0.0,19.98,15.16,14.5,0.3,48.4,0.0,0.0,0.0,1.31
2006-06-14,20.47,0.0,25.11,0.0,18.61,0.0,9.56,0.0,0.0,20.78,15.42,14.9,0.31,49.9,0.0,0.0,0.0,1.24
2006-06-15,21.75,0.0,26.11,0.0,19.23,0.0,9.73,0.0,0.0,22.26,15.56,15.67,0.34,51.6,0.0,0.0,0.0,1.26
2006-06-16,21.31,0.0,25.64,0.0,18.73,0.0,9.72,0.0,0.0,22.45,15.58,15.97,0.33,49.9,0.0,0.0,0.0,1.23
2006-06-19,20.68,0.0,24.95,0.0,18.5,0.0,9.66,0.0,0.0,22.37,15.89,15.52,0.32,48.7,0.0,0.0,0.0,1.24
2006-06-20,21.72,0.0,24.87,0.0,18.32,0.0,9.63,0.0,0.0,21.53,15.9,15.6,0.32,48.9,0.0,0.0,0.0,1.24
2006-06-21,23.07,0.0,25.42,0.0,19.04,0.0,10.0,0.0,0.0,21.82,16.27,15.58,0.32,49.3,0.0,0.0,0.0,1.24
2006-06-22,22.83,0.0,25.37,0.0,18.8,0.0,9.95,0.0,0.0,22.01,16.13,15.8,0.31,49.3,0.0,0.0,0.0,1.22
2006-06-23,23.64,0.0,25.14,0.0,18.78,0.0,10.07,0.0,0.0,21.91,15.86,16.04,0.31,49.5,0.0,0.0,0.0,1.21
2006-06-26,23.71,0.0,24.66,0.0,18.95,0.0,10.06,0.0,0.0,22.14,16.08,16.29,0.31,50.2,0.0,0.0,0.0,1.27
2006-06-27,22.74,0.0,24.26,0.0,18.37,0.0,10.01,0.0,0.0,18.83,16.11,15.66,0.3,48.6,0.0,0.0,0.0,1.23
2006-06-28,22.14,0.0,23.89,0.0,18.34,0.0,10.1,0.0,0.0,18.05,16.32,15.59,0.31,46.4,0.0,0.0,0.0,1.06
2006-06-29,24.37,0.0,24.81,0.0,18.89,0.0,10.39,0.0,0.0,19.21,16.54,14.77,0.33,47.4,0.0,0.0,0.0,1.15
2006-06-30,25.32,0.0,24.42,0.0,19.1,0.0,10.43,0.0,0.0,18.91,16.42,14.71,0.33,46.7,0.0,0.0,0.0,1.15
2006-07-03,26.08,0.0,24.6,0.0,19.29,0.0,10.53,0.0,0.0,19.12,16.7,15.04,0.33,48.5,0.0,0.0,0.0,1.15
2006-07-05,25.96,0.0,23.9,0.0,18.73,0.0,10.48,0.0,0.0,17.62,16.46,14.65,0.32,47.6,0.0,0.0,0.0,1.08
2006-07-06,26.32,0.0,23.83,0.0,18.84,0.0,10.53,0.0,0.0,17.58,16.55,14.95,0.31,47.0,0.0,0.0,0.0,1.03
2006-07-07,25.92,0.0,23.56,0.0,18.41,0.0,10.46,0.0,0.0,17.8,16.42,14.51,0.3,46.5,0.0,0.0,0.0,1.1
2006-07-10,25.64,0.0,22.51,0.0,18.35,0.0,10.4,0.0,0.0,16.78,16.56,14.19,0.28,47.2,0.0,0.0,0.0,1.19
2006-07-11,26.72,0.0,22.98,0.0,18.7,0.0,10.56,0.0,0.0,17.45,16.28,14.72,0.29,46.9,0.0,0.0,0.0,1.17
2006-07-12,26.55,0.0,22.84,0.0,18.21,0.0,10.38,0.0,0.0,17.25,15.96,14.46,0.28,45.8,0.0,0.0,0.0,1.17
2006-07-13,26.06,0.0,22.13,0.0,17.63,0.0,10.17,0.0,0.0,16.61,15.69,13.99,0.27,43.2,0.0,0.0,0.0,1.15
2006-07-14,26.6,0.0,21.6,0.0,17.59,0.0,10.04,0.0,0.0,16.22,15.71,14.06,0.27,42.2,0.0,0.0,0.0,1.1
2006-07-17,25.57,0.0,20.92,0.0,17.43,0.0,10.15,0.0,0.0,16.35,15.84,13.88,0.27,42.0,0.0,0.0,0.0,1.1
2006-07-18,26.1,0.0,20.55,0.0,17.74,0.0,10.03,0.0,0.0,15.64,16.03,14.21,0.29,41.6,0.0,0.0,0.0,1.07
2006-07-19,26.96,0.0,21.46,0.0,18.84,0.0,9.93,0.0,0.0,15.92,16.49,14.62,0.3,43.5,0.0,0.0,0.0,1.07
2006-07-20,25.96,0.0,21.65,0.0,17.97,0.0,9.63,0.0,0.0,15.58,16.11,14.19,0.29,41.5,0.0,0.0,0.0,1.07
2006-07-21,24.68,0.0,18.26,0.0,17.53,0.0,9.7,0.0,0.0,14.39,16.82,13.82,0.27,39.8,0.0,0.0,0.0,1.06
2006-07-24,25.3,0.0,17.39,0.0,17.79,0.0,9.72,0.0,0.0,14.6,16.92,14.02,0.3,41.7,0.0,0.0,0.0,1.06
2006-07-25,26.25,0.0,17.8,0.0,18.08,0.0,9.69,0.0,0.0,14.78,17.07,14.69,0.31,42.7,0.0,0.0,0.0,1.01
2006-07-26,27.14,0.0,18.25,0.0,17.96,0.0,9.59,0.0,0.0,14.79,17.18,14.97,0.31,44.4,0.0,0.0,0.0,1.02
2006-07-27,25.92,0.0,18.06,0.0,18.06,0.0,9.51,0.0,0.0,15.25,16.82,15.13,0.31,36.4,0.0,0.0,0.0,1.06
2006-07-28,27.32,0.0,19.1,0.0,18.65,0.0,9.65,0.0,0.0,15.62,17.09,15.45,0.35,38.4,0.0,0.0,0.0,1.06
2006-07-31,27.4,0.0,19.39,0.0,18.79,0.0,9.62,0.0,0.0,15.82,16.96,15.23,0.34,40.4,0.0,0.0,0.0,1.1
2006-08-01,28.3,0.0,19.1,0.0,18.43,0.0,9.34,0.0,0.0,15.38,16.91,15.02,0.32,40.7,0.0,0.0,0.0,1.02
2006-08-02,28.67,0.0,19.6,0.0,18.7,0.0,9.14,0.0,0.0,15.75,17.13,15.3,0.35,40.5,0.0,0.0,0.0,1.22
2006-08-03,28.06,0.0,20.45,0.0,18.95,0.0,9.34,0.0,0.0,15.64,17.06,15.43,0.37,41.6,0.0,0.0,0.0,1.22
2006-08-04,28.01,0.0,20.47,0.0,18.48,0.0,9.3,0.0,0.0,15.81,17.12,15.37,0.37,41.0,0.0,0.0,0.0,1.15
2006-08-07,28.48,0.0,20.22,0.0,18.49,0.0,9.4,0.0,0.0,15.35,17.07,15.15,0.36,40.0,0.0,0.0,0.0,1.15
2006-08-08,28.13,0.0,20.12,0.0,18.47,0.0,9.48,0.0,0.0,14.8,17.16,15.09,0.37,38.1,0.0,0.0,0.0,1.15
2006-08-09,28.88,0.0,19.85,0.0,18.7,0.0,9.38,0.0,0.0,15.06,17.23,15.21,0.37,38.5,0.0,0.0,0.0,1.19
2006-08-10,28.05,0.0,20.01,0.0,18.72,0.0,9.31,0.0,0.0,15.35,17.24,15.63,0.37,38.8,0.0,0.0,0.0,1.19
2006-08-11,26.83,0.0,19.78,0.0,18.32,0.0,9.17,0.0,0.0,15.0,17.22,15.37,0.36,39.0,0.0,0.0,0.0,1.27
2006-08-14,26.52,0.0,19.87,0.0,18.61,0.0,9.19,0.0,0.0,14.91,17.29,15.42,0.36,39.1,0.0,0.0,0.0,1.36
2006-08-15,26.96,0.0,20.87,0.0,19.31,0.0,9.48,0.0,0.0,15.88,17.42,16.04,0.39,40.3,0.0,0.0,0.0,1.4
2006-08-16,27.58,0.0,22.57,0.0,19.94,0.0,9.64,0.0,0.0,17.62,17.47,16.31,0.42,42.1,0.0,0.0,0.0,1.21
2006-08-17,26.68,0.0,24.2,0.0,20.16,0.0,9.6,0.0,0.0,17.47,17.47,16.22,0.41,43.8,0.0,0.0,0.0,1.21
2006-08-18,26.57,0.0,23.93,0.0,20.19,0.0,9.54,0.0,0.0,16.25,18.24,16.16,0.42,44.9,0.0,0.0,0.0,1.22
2006-08-21,28.52,0.0,23.4,0.0,20.0,0.0,9.39,0.0,0.0,15.89,18.48,15.94,0.4,44.8,0.0,0.0,0.0,1.22
2006-08-22,28.5,0.0,24.88,0.0,19.89,0.0,9.41,0.0,0.0,15.37,18.12,15.8,0.4,46.0,0.0,0.0,0.0,1.27
2006-08-23,28.32,0.0,24.9,0.0,19.83,0.0,9.29,0.0,0.0,15.0,18.16,15.63,0.4,45.2,0.0,0.0,0.0,1.27
2006-08-24,27.98,0.0,24.76,0.0,19.76,0.0,9.3,0.0,0.0,14.94,18.21,15.65,0.41,45.3,0.0,0.0,0.0,1.27
2006-08-25,27.98,0.0,24.56,0.0,19.71,0.0,9.29,0.0,0.0,14.77,18.29,15.88,0.4,46.0,0.0,0.0,0.0,1.26
2006-08-28,26.97,0.0,23.92,0.0,20.09,0.0,9.48,0.0,0.0,14.95,18.36,16.16,0.42,45.8,0.0,0.0,0.0,1.23
2006-08-29,26.75,0.0,24.4,0.0,20.61,0.0,9.43,0.0,0.0,15.0,18.28,16.84,0.44,46.4,0.0,0.0,0.0,1.19
2006-08-30,27.04,0.0,25.03,0.0,20.78,0.0,9.47,0.0,0.0,15.15,18.25,17.11,0.45,47.6,0.0,0.0,0.0,1.19
2006-08-31,28.9,0.0,24.99,0.0,20.83,0.0,9.42,0.0,0.0,14.94,18.18,16.88,0.44,47.4,0.0,0.0,0.0,1.19
2006-09-01,29.52,0.0,24.66,0.0,20.61,0.0,9.42,0.0,0.0,15.17,18.28,16.92,0.43,47.0,0.0,0.0,0.0,1.18
2006-09-05,30.93,0.0,26.22,0.0,20.75,0.0,9.56,0.0,0.0,15.81,18.12,16.97,0.44,47.8,0.0,0.0,0.0,1.12
2006-09-06,30.27,0.0,24.53,0.0,20.89,0.0,9.46,0.0,0.0,15.24,18.12,16.51,0.41,45.6,0.0,0.0,0.0,1.08
2006-09-07,28.92,0.0,24.59,0.0,21.33,0.0,9.42,0.0,0.0,15.35,17.99,16.55,0.42,44.8,0.0,0.0,0.0,1.1
2006-09-08,28.04,0.0,25.8,0.0,21.25,0.0,9.4,0.0,0.0,15.17,18.11,17.46,0.42,45.0,0.0,0.0,0.0,1.1
2006-09-11,25.47,0.0,25.66,0.0,21.24,0.0,9.55,0.0,0.0,15.17,18.33,18.14,0.43,43.5,0.0,0.0,0.0,1.1
2006-09-12,24.74,0.0,26.48,0.0,21.89,0.0,9.75,0.0,0.0,16.51,18.34,18.04,0.44,45.3,0.0,0.0,0.0,1.06
2006-09-13,24.61,0.0,27.15,0.0,21.82,0.0,10.11,0.0,0.0,16.14,18.38,17.58,0.44,46.0,0.0,0.0,0.0,1.06
2006-09-14,23.37,0.0,27.02,0.0,21.65,0.0,10.05,0.0,0.0,16.66,18.63,17.36,0.44,46.8,0.0,0.0,0.0,1.07
2006-09-15,23.41,0.0,26.53,0.0,21.42,0.0,10.2,0.0,0.0,17.05,18.99,17.65,0.45,43.7,0.0,0.0,0.0,1.1
2006-09-18,24.16,0.0,27.32,0.0,21.42,0.0,10.32,0.0,0.0,17.78,18.95,17.71,0.47,44.9,0.0,0.0,0.0,1.07
2006-09-19,23.0,0.0,26.93,0.0,21.06,0.0,10.05,0.0,0.0,17.35,19.0,17.33,0.46,42.4,0.0,0.0,0.0,1.06
2006-09-20,22.56,0.0,27.38,0.0,21.33,0.0,9.88,0.0,0.0,17.39,19.23,17.15,0.47,40.6,0.0,0.0,0.0,1.02
2006-09-21,22.83,0.0,26.98,0.0,21.2,0.0,10.12,0.0,0.0,16.47,19.03,17.33,0.47,39.7,0.0,0.0,0.0,1.02
2006-09-22,23.26,0.0,26.21,0.0,20.91,0.0,10.04,0.0,0.0,16.1,18.86,17.05,0.46,38.0,0.0,0.0,0.0,1.03
2006-09-25,23.17,0.0,26.77,0.0,21.5,0.0,10.05,0.0,0.0,16.45,19.07,17.46,0.47,39.1,0.0,0.0,0.0,1.02
2006-09-26,23.97,0.0,25.99,0.0,21.95,0.0,10.12,0.0,0.0,16.06,19.24,17.32,0.46,39.5,0.0,0.0,0.0,1.03
2006-09-27,24.92,0.0,25.32,0.0,21.75,0.0,10.02,0.0,0.0,16.78,19.41,17.19,0.46,40.8,0.0,0.0,0.0,1.1
2006-09-28,24.17,0.0,25.07,0.0,22.09,0.0,10.04,0.0,0.0,16.78,19.38,17.03,0.45,41.7,0.0,0.0,0.0,1.1
2006-09-29,23.83,0.0,24.85,0.0,21.99,0.0,10.0,0.0,0.0,16.52,19.35,16.99,0.45,40.7,0.0,0.0,0.0,1.13
2006-10-02,24.08,0.0,24.81,0.0,21.78,0.0,9.99,0.0,0.0,16.28,19.36,17.09,0.44,39.5,0.0,0.0,0.0,1.07
2006-10-03,21.83,0.0,24.13,0.0,21.88,0.0,10.05,0.0,0.0,14.33,19.36,17.07,0.43,39.2,0.0,0.0,0.0,1.15
2006-10-04,22.08,0.0,25.03,0.0,22.26,0.0,10.34,0.0,0.0,14.0,19.77,17.66,0.47,39.6,0.0,0.0,0.0,1.1
2006-10-05,22.95,0.0,25.11,0.0,22.19,0.0,10.24,0.0,0.0,14.42,19.75,17.13,0.46,40.3,0.0,0.0,0.0,1.15
2006-10-06,22.81,0.0,24.01,0.0,22.03,0.0,10.46,0.0,0.0,14.51,19.72,14.79,0.47,40.3,0.0,0.0,0.0,1.18
2006-10-09,22.47,0.0,23.0,0.0,22.19,0.0,10.67,0.0,0.0,14.58,19.61,14.96,0.5,40.7,0.0,0.0,0.0,1.17
2006-10-10,22.83,0.0,23.14,0.0,22.12,0.0,10.61,0.0,0.0,14.72,19.59,14.8,0.49,40.7,0.0,0.0,0.0,1.15
2006-10-11,22.57,0.0,24.27,0.0,22.27,0.0,10.61,0.0,0.0,15.02,19.48,14.82,0.49,40.2,0.0,0.0,0.0,1.15
2006-10-12,23.81,0.0,24.69,0.0,22.93,0.0,10.63,0.0,0.0,14.86,19.96,14.78,0.5,43.4,0.0,0.0,0.0,1.08
2006-10-13,24.57,0.0,25.23,0.0,22.9,0.0,10.63,0.0,0.0,14.76,20.07,14.71,0.52,44.0,0.0,0.0,0.0,1.09
2006-10-16,25.51,0.0,25.38,0.0,22.94,0.0,10.49,0.0,0.0,15.31,20.13,14.92,0.52,44.9,0.0,0.0,0.0,1.09
2006-10-17,25.22,0.0,24.48,0.0,22.54,0.0,10.46,0.0,0.0,14.92,20.12,14.22,0.5,44.9,0.0,0.0,0.0,1.15
2006-10-18,24.43,0.0,24.23,0.0,21.28,0.0,10.43,0.0,0.0,14.49,20.18,14.14,0.48,42.7,0.0,0.0,0.0,1.1
2006-10-19,25.45,0.0,21.01,0.0,21.38,0.0,10.6,0.0,0.0,14.43,20.01,14.13,0.49,42.7,0.0,0.0,0.0,1.1
2006-10-20,24.95,0.0,20.12,0.0,21.47,0.0,11.43,0.0,0.0,14.58,20.11,13.94,0.49,42.5,0.0,0.0,0.0,1.15
2006-10-23,25.21,0.0,20.24,0.0,21.4,0.0,11.96,0.0,0.0,13.96,20.13,14.07,0.48,42.0,0.0,0.0,0.0,1.1
2006-10-24,25.28,0.0,20.32,0.0,21.06,0.0,11.77,0.0,0.0,13.92,20.01,13.96,0.5,41.8,0.0,0.0,0.0,1.17
2006-10-25,26.36,0.0,20.83,0.0,21.28,0.0,12.1,0.0,0.0,14.07,20.03,14.18,0.5,42.5,0.0,0.0,0.0,1.15
2006-10-26,27.02,0.0,21.5,0.0,21.67,0.0,12.07,0.0,0.0,14.4,20.06,14.4,0.52,41.4,0.0,0.0,0.0,1.15
2006-10-27,27.29,0.0,20.86,0.0,21.55,0.0,11.82,0.0,0.0,15.06,20.05,13.84,0.49,40.9,0.0,0.0,0.0,1.15
2006-10-30,27.93,0.0,21.32,0.0,21.66,0.0,11.86,0.0,0.0,14.99,20.18,14.06,0.5,39.1,0.0,0.0,0.0,1.15
2006-10-31,28.3,0.0,21.27,0.0,21.57,0.0,11.85,0.0,0.0,15.59,20.31,14.11,0.53,39.9,0.0,0.0,0.0,1.19
2006-11-01,28.51,0.0,20.73,0.0,21.38,0.0,11.63,0.0,0.0,15.23,20.38,13.85,0.49,38.7,0.0,0.0,0.0,1.15
2006-11-02,28.65,0.0,20.85,0.0,21.77,0.0,11.69,0.0,0.0,15.64,20.35,13.57,0.49,37.7,0.0,0.0,0.0,1.1
2006-11-03,29.15,0.0,20.88,0.0,21.62,0.0,11.74,0.0,0.0,15.66,20.32,13.65,0.5,39.1,0.0,0.0,0.0,1.15
2006-11-06,29.26,0.0,21.39,0.0,22.05,0.0,11.86,0.0,0.0,15.94,20.4,13.99,0.51,39.9,0.0,0.0,0.0,1.02
2006-11-07,29.21,0.0,21.56,0.0,22.19,0.0,11.76,0.0,0.0,16.42,20.48,13.97,0.52,39.3,0.0,0.0,0.0,1.02
2006-11-08,29.18,0.0,21.25,0.0,22.12,0.0,11.82,0.0,0.0,16.33,20.5,13.67,0.53,41.4,0.0,0.0,0.0,1.06
2006-11-09,30.59,0.0,20.89,0.0,21.95,0.0,11.76,0.0,0.0,15.53,20.7,13.25,0.54,41.4,0.0,0.0,0.0,1.04
2006-11-10,29.57,0.0,21.07,0.0,22.12,0.0,11.78,0.0,0.0,16.04,20.69,13.68,0.53,41.9,0.0,0.0,0.0,1.04
2006-11-13,29.62,0.0,21.2,0.0,22.24,0.0,11.97,0.0,0.0,16.48,20.76,13.88,0.55,41.9,0.0,0.0,0.0,1.04
2006-11-14,29.23,0.0,21.34,0.0,23.14,0.0,12.17,0.0,0.0,16.83,20.75,14.6,0.56,42.2,0.0,0.0,0.0,1.04
2006-11-15,29.37,0.0,21.71,0.0,23.36,0.0,12.24,0.0,0.0,16.78,20.67,14.48,0.55,42.8,0.0,0.0,0.0,1.06
2006-11-16,28.52,0.0,21.74,0.0,23.13,0.0,12.34,0.0,0.0,16.74,20.92,14.4,0.55,41.7,0.0,0.0,0.0,1.06
2006-11-17,28.77,0.0,21.45,0.0,23.45,0.0,12.41,0.0,0.0,16.25,20.87,14.23,0.56,41.5,0.0,0.0,0.0,1.06
2006-11-20,28.62,0.0,21.44,0.0,23.84,0.0,12.31,0.0,0.0,17.79,21.22,14.14,0.56,42.6,0.0,0.0,0.0,1.14
2006-11-21,30.57,0.0,21.24,0.0,24.07,0.0,12.68,0.0,0.0,17.36,21.24,14.26,0.55,41.1,0.0,0.0,0.0,1.1
2006-11-22,30.64,0.0,21.77,0.0,24.39,0.0,12.64,0.0,0.0,17.75,21.24,14.66,0.56,41.2,0.0,0.0,0.0,1.12
2006-11-24,31.66,0.0,21.8,0.0,24.03,0.0,12.56,0.0,0.0,17.58,21.13,14.45,0.57,40.9,0.0,0.0,0.0,1.11
2006-11-27,32.43,0.0,21.83,0.0,23.24,0.0,12.06,0.0,0.0,17.13,20.93,14.22,0.54,39.5,0.0,0.0,0.0,1.11
2006-11-28,32.65,0.0,21.93,0.0,23.3,0.0,12.18,0.0,0.0,17.23,20.86,14.16,0.55,39.9,0.0,0.0,0.0,1.13
2006-11-29,32.88,0.0,21.41,0.0,23.48,0.0,12.06,0.0,0.0,17.32,20.99,14.09,0.56,40.7,0.0,0.0,0.0,1.12
2006-11-30,33.63,0.0,21.57,0.0,23.52,0.0,12.06,0.0,0.0,17.58,20.84,14.26,0.57,40.6,0.0,0.0,0.0,1.09
2006-12-01,33.25,0.0,20.69,0.0,23.4,0.0,11.96,0.0,0.0,17.23,20.67,14.13,0.54,40.6,0.0,0.0,0.0,1.15
2006-12-04,34.44,0.0,21.04,0.0,23.6,0.0,12.06,0.0,0.0,17.44,20.82,14.22,0.57,41.6,0.0,0.0,0.0,1.19
2006-12-05,34.21,0.0,21.34,0.0,23.71,0.0,12.11,0.0,0.0,17.52,20.68,14.58,0.56,40.6,0.0,0.0,0.0,1.19
2006-12-06,33.29,0.0,21.49,0.0,23.71,0.0,12.16,0.0,0.0,18.12,20.58,14.49,0.56,40.3,0.0,0.0,0.0,1.17
2006-12-07,33.48,0.0,21.05,0.0,23.96,0.0,12.01,0.0,0.0,17.8,20.48,14.26,0.55,39.6,0.0,0.0,0.0,1.21
2006-12-08,31.86,0.0,20.93,0.0,23.75,0.0,12.04,0.0,0.0,17.67,20.87,14.3,0.54,38.9,0.0,0.0,0.0,1.22
2006-12-11,32.49,0.0,20.69,0.0,23.82,0.0,12.04,0.0,0.0,17.52,20.97,13.89,0.55,38.0,0.0,0.0,0.0,1.26
2006-12-12,32.66,0.0,20.47,0.0,23.64,0.0,11.98,0.0,0.0,17.2,20.89,13.59,0.55,37.7,0.0,0.0,0.0,1.33
2006-12-13,32.42,0.0,20.17,0.0,23.63,0.0,11.92,0.0,0.0,16.88,20.98,13.38,0.55,39.3,0.0,0.0,0.0,1.31
2006-12-14,32.3,0.0,22.71,0.0,23.58,0.0,11.99,0.0,0.0,17.16,21.35,13.48,0.56,41.0,0.0,0.0,0.0,1.31
2006-12-15,31.21,0.0,22.12,0.0,23.74,0.0,11.95,0.0,0.0,17.07,21.43,13.38,0.57,40.6,0.0,0.0,0.0,1.34
2006-12-18,31.04,0.0,21.97,0.0,23.46,0.0,11.51,0.0,0.0,16.8,21.22,13.21,0.58,39.3,0.0,0.0,0.0,1.31
2006-12-19,32.33,0.0,21.64,0.0,23.13,0.0,11.66,0.0,0.0,17.03,21.29,13.04,0.59,39.3,0.0,0.0,0.0,1.4
2006-12-20,31.5,0.0,21.85,0.0,22.98,0.0,11.52,0.0,0.0,16.88,21.36,13.16,0.58,40.3,0.0,0.0,0.0,1.36
